거래일,종목코드,종목명,시장구분,시가,고가,저가,종가,거래량
20250319,017670,SK텔레콤,KOSPI,56000,56700,55800,56700,482354
20250319,033780,KT&G,KOSPI,97400,98300,96800,97500,225467
20250319,323410,카카오뱅크,KOSPI,23300,23750,23300,23650,359084
20250319,003550,LG,KOSPI,69000,71300,69000,70200,460270
20250319,003670,포스코퓨처엠,KOSPI,136900,146200,136200,142200,425808
20250319,009150,삼성전기,KOSPI,136600,138800,136400,138000,156085
20250319,000100,유한양행,KOSPI,126700,128500,126100,127800,563585
20250319,034730,SK,KOSPI,137600,139400,137500,138400,124155
20250319,047050,포스코인터내셔널,KOSPI,56500,57600,55600,56600,1014974
20250319,352820,하이브,KOSPI,228500,236500,228500,234000,152224
20250319,018260,삼성에스디에스,KOSPI,122000,123300,121000,122100,96307
20250319,086280,현대글로비스,KOSPI,121400,122500,120000,120300,170923
20250319,047810,한국항공우주,KOSPI,86700,91600,86600,88600,3830778
20250319,042700,한미반도체,KOSPI,88600,90700,87800,88500,597616
20250319,003490,대한항공,KOSPI,22700,22800,22600,22750,940872
20250319,326030,SK바이오팜,KOSPI,105900,108300,105800,106100,127252
20250319,272210,한화시스템,KOSPI,42150,43400,40950,42250,11972267
20250319,005830,DB손해보험,KOSPI,97600,98700,97100,98600,174300
20250319,003230,삼양식품,KOSPI,931000,958000,918000,921000,75091
20250319,443060,HD현대마린솔루션,KOSPI,153500,156400,149100,149100,131291
20250319,010950,S-Oil,KOSPI,58400,58500,57900,58300,144764
20250319,090430,아모레퍼시픽,KOSPI,112100,112300,110300,110700,249650
20250319,010120,LS ELECTRIC,KOSPI,213000,219000,209500,209500,463707
20250319,079550,LIG넥스원,KOSPI,283500,289000,276500,283500,379261
20250319,021240,코웨이,KOSPI,84400,85900,84300,84600,107161
20250319,267250,HD현대,KOSPI,76300,77100,75800,76300,110012
20250319,180640,한진칼,KOSPI,84900,85700,82500,83300,57976
20250319,005387,현대차2우B,KOSPI,151700,155500,151300,155400,90632
20250319,006800,미래에셋증권,KOSPI,9870,9940,9630,9700,755680
20250319,000150,두산,KOSPI,343000,343500,319000,321000,205041
20250319,088980,맥쿼리인프라,KOSPI,10990,11030,10940,10980,553508
20250319,161390,한국타이어앤테크놀로지,KOSPI,40500,42300,40300,41750,513215
20250319,064400,LG씨엔에스,KOSPI,52000,53400,51800,52800,851039
20250319,029780,삼성카드,KOSPI,43350,43950,43300,43900,64821
20250319,051900,LG생활건강,KOSPI,324000,328000,322500,325500,24676
20250319,450080,에코프로머티,KOSPI,71900,73400,71600,71900,432872
20250319,005940,NH투자증권,KOSPI,15210,15270,14990,15010,506250
20250319,241560,두산밥캣,KOSPI,50100,51750,50000,50900,233803
20250319,011790,SKC,KOSPI,128000,131200,126100,126200,301639
20250319,032640,LG유플러스,KOSPI,10870,10920,10810,10860,560142
20250319,271560,오리온,KOSPI,114900,123500,113500,118300,623363
20250319,034220,LG디스플레이,KOSPI,9140,9230,9140,9200,1108820
20250319,377300,카카오페이,KOSPI,32600,33050,32300,32400,168476
20250319,298040,효성중공업,KOSPI,476000,480000,459000,461000,59316
20250319,010620,HD현대미포,KOSPI,108800,109250,106000,107500,255026
20250319,022100,포스코DX,KOSPI,27850,29300,27800,28100,5462694
20250319,071050,한국금융지주,KOSPI,76200,76900,75500,76500,118358
20250319,016360,삼성증권,KOSPI,46100,46550,45950,46300,130395
20250319,097950,CJ제일제당,KOSPI,254000,266000,253500,265000,118202
20250319,028050,삼성E&A,KOSPI,20500,20650,19900,20050,1827389
20250319,454910,두산로보틱스,KOSPI,61100,61400,60200,60400,244446
20250319,004020,현대제철,KOSPI,29400,29450,28400,28650,698341
20250319,006260,LS,KOSPI,121200,122700,117800,118000,420890
20250319,011070,LG이노텍,KOSPI,157100,160600,157100,159600,135502
20250319,000720,현대건설,KOSPI,33750,34200,33700,33800,537446
20250319,001040,CJ,KOSPI,127600,133000,122900,127300,246943
20250319,009830,한화솔루션,KOSPI,20500,21900,20100,21600,3043896
20250319,307950,현대오토에버,KOSPI,132400,133300,132300,133000,23774
20250319,000880,한화,KOSPI,50000,50600,48050,48650,468512
20250319,035250,강원랜드,KOSPI,16930,17060,16910,16990,406380
20250319,005385,현대차우,KOSPI,149000,152000,148300,152000,50610
20250319,036570,엔씨소프트,KOSPI,162500,165300,162100,163600,46986
20250319,462870,시프트업,KOSPI,59100,60800,59000,60700,112956
20250319,138930,BNK금융지주,KOSPI,11000,11100,10930,11100,629087
20250319,251270,넷마블,KOSPI,40350,40750,40200,40350,96436
20250319,036460,한국가스공사,KOSPI,36550,37600,36000,37400,714589
20250319,078930,GS,KOSPI,37150,37300,36950,37150,184281
20250319,039490,키움증권,KOSPI,125300,136000,124400,133900,241845
20250319,302440,SK바이오사이언스,KOSPI,42950,43200,42550,43000,93499
20250319,175330,JB금융지주,KOSPI,17100,17420,16890,17260,284693
20250319,128940,한미약품,KOSPI,244500,249500,244500,246000,28663
20250319,011780,금호석유,KOSPI,112700,118000,112200,112800,169212
20250319,011170,롯데케미칼,KOSPI,68700,72800,68700,71000,302495
20250319,489790,한화비전,KOSPI,58300,59600,57700,58800,1603630
20250319,018880,한온시스템,KOSPI,4010,4075,4005,4050,687380
20250319,026960,동서,KOSPI,26550,26850,26300,26600,58740
20250319,031210,서울보증보험,KOSPI,32000,40500,31700,37400,12266032
20250319,066970,엘앤에프,KOSPI,73600,74900,71600,71600,401806
20250319,004370,농심,KOSPI,402000,431000,399500,422000,76199
20250319,383220,F&F,KOSPI,66600,68200,66400,66600,38672
20250319,007660,이수페타시스,KOSPI,40500,41350,39750,40200,878960
20250319,002380,KCC,KOSPI,278500,286500,278500,283000,28006
20250319,278470,에이피알,KOSPI,66500,67800,65400,66800,402305
20250319,004990,롯데지주,KOSPI,23250,23300,23100,23250,55662
20250319,018670,SK가스,KOSPI,257500,261500,256500,259000,9506
20250319,081660,휠라홀딩스,KOSPI,38800,39900,38750,39450,137280
20250319,052690,한전기술,KOSPI,62200,63100,61700,61900,90396
20250319,001440,대한전선,KOSPI,12700,12930,12610,12640,1232375
20250319,012750,에스원,KOSPI,61200,62400,60900,62000,24252
20250319,088350,한화생명,KOSPI,2675,2710,2665,2695,975503
20250319,111770,영원무역,KOSPI,50000,52200,49850,52000,97558
20250319,082740,한화엔진,KOSPI,26900,27150,25850,26300,3573040
20250319,017800,현대엘리베이,KOSPI,55300,56300,55300,55900,65422
20250319,139480,이마트,KOSPI,80300,81000,75000,78000,295394
20250319,020560,아시아나항공,KOSPI,10450,10520,10390,10390,78422
20250319,030000,제일기획,KOSPI,17860,18080,17810,18080,186187
20250319,001450,현대해상,KOSPI,23300,23550,23200,23250,172770
20250319,000990,DB하이텍,KOSPI,47000,48150,46550,46550,323555
20250319,192820,코스맥스,KOSPI,180700,183500,178700,179900,55865
20250319,000120,CJ대한통운,KOSPI,87900,90300,87600,88900,42373
20250319,008930,한미사이언스,KOSPI,28450,28800,28400,28600,68222
